Tempo (UTC),East (G),North (G),Down (G)
2025-06-05T20:05:30,0.08903114049954544,0.12481200266673667,-0.32347647146955283
2025-06-05T20:06:24,0.08099061932197311,0.13259927433218227,-0.3038204321172204
2025-06-05T20:07:18,0.07096199502642693,0.13915028834876178,-0.2835911947268828
2025-06-05T20:08:12,0.0596051982232922,0.14374301034872503,-0.26343787586692424
2025-06-05T20:09:06,0.04762028136159549,0.14603822408438824,-0.24398230251753414
2025-06-05T20:10:00,0.03562512266369092,0.14604681663899688,-0.2257728252740781
2025-06-05T20:10:54,0.02409850668794895,0.14404161108269217,-0.20924649706650228
2025-06-05T20:11:48,0.013372489352726074,0.14045941160346645,-0.19470276728327468
2025-06-05T20:12:42,0.0036493694190771167,0.13581508460313688,-0.1822910167116486
2025-06-05T20:13:36,-0.004974154928009012,0.13063321761701308,-0.17201332121765642
2025-06-05T20:14:30,-0.012483648804949227,0.1253970868520378,-0.16374233869736907
2025-06-05T20:15:24,-0.018926305050660203,0.12051440422470867,-0.15725201668202005
2025-06-05T20:16:18,-0.024392278831429037,0.11630007388969613,-0.15225626708257473
2025-06-05T20:17:12,-0.028996894655702328,0.11297579425585455,-0.1484486278821266
2025-06-05T20:18:06,-0.03286334881024256,0.11068447071364329,-0.14553512421427758
2025-06-05T20:19:00,-0.03610654131187911,0.10951477894880131,-0.14325366056915165
2025-06-05T20:19:54,-0.03881946078338333,0.10952896801992215,-0.14137632892175234
2025-06-05T20:20:48,-0.04106382126749231,0.11078614435407395,-0.1396953304530679
2025-06-05T20:21:42,-0.04286632319793151,0.11335438080038002,-0.13799761342542857
2025-06-05T20:22:36,-0.044221080721756484,0.11730793039391539,-0.13603654506534854
2025-06-05T20:23:30,-0.04509766553791516,0.12270985369157346,-0.13350999174418188
2025-06-05T20:24:24,-0.04545316904635579,0.12958438469144096,-0.13005273889091598
2025-06-05T20:25:18,-0.04524596021824332,0.13788625136212385,-0.12524762937589118
2025-06-05T20:26:12,-0.044448595416498766,0.14747516113933623,-0.11865511936284394
2025-06-05T20:27:06,-0.043057655417156025,0.15810254645824862,-0.10985640605178074
2025-06-05T20:28:00,-0.041099040838683536,0.16941481775140182,-0.09850203580714097
2025-06-05T20:28:54,-0.038628246410376835,0.18097361109470117,-0.08435669868344366
2025-06-05T20:29:48,-0.03572611538055958,0.19228984280580783,-0.06733191174334634
2025-06-05T20:30:42,-0.03249133361551982,0.20286568077366918,-0.047501068258582656
2025-06-05T20:31:36,-0.029031321907045802,0.21223736179994548,-0.025095059027230603
2025-06-05T20:32:30,-0.025453189383607324,0.22001223253894533,-0.00048039135772240084
2025-06-05T20:33:24,-0.021856081319658785,0.22589516208386531,0.025875397125468127
2025-06-05T20:34:18,-0.01832571851071047,0.2297019839922582,0.05344472506851624
