Tempo (UTC),East (G),North (G),Down (G)
2025-06-05T20:05:30,0.0011071230474379058,0.21229486615185672,0.10756741801348041
2025-06-05T20:06:24,-0.0032735191983930914,0.21131327160164548,0.13069116023860822
2025-06-05T20:07:18,-0.0076054754030185035,0.20970467986485122,0.15338898714755408
2025-06-05T20:08:12,-0.011851337713480419,0.20749163740594917,0.17555457111182723
2025-06-05T20:09:06,-0.015971282871683385,0.20470329375103336,0.19709263592806225
2025-06-05T20:10:00,-0.019922640423810475,0.20137107376465807,0.21791851715499705
2025-06-05T20:10:54,-0.023659580606790256,0.19752463181927762,0.23795648076420045
2025-06-05T20:11:48,-0.027133611700012918,0.19318892026712287,0.2571368165186443
2025-06-05T20:12:42,-0.030295218487217352,0.18838334930831882,0.27539192827584785
2025-06-05T20:13:36,-0.03309647877258917,0.18312388589101092,0.2926520469667038
2025-06-05T20:14:30,-0.03549403353459434,0.1774284599308257,0.30884164521312946
2025-06-05T20:15:24,-0.03745151258783531,0.1713252656442308,0.32387792440259205
2025-06-05T20:16:18,-0.03894052374457784,0.1648626400562918,0.33767268323858773
2025-06-05T20:17:12,-0.039939604277348786,0.15811842710046042,0.350138368075017
2025-06-05T20:18:06,-0.040431030189758764,0.15120635174786096,0.3611982045902376
2025-06-05T20:19:00,-0.04039595089419552,0.14427710247927394,0.37079921900393864
2025-06-05T20:19:54,-0.03980883373321251,0.1375125659065591,0.3789259691251549
2025-06-05T20:20:48,-0.03863258992606696,0.13111282255187257,0.3856122181232752
2025-06-05T20:21:42,-0.036816032775644034,0.1252768403744912,0.3909478017612994
2025-06-05T20:22:36,-0.03429559975131781,0.12017906201054043,0.39507860635653896
2025-06-05T20:23:30,-0.031003636022947898,0.11594524301621702,0.39819875315947345
2025-06-05T20:24:24,-0.026885749680019718,0.11263224134365014,0.40053549587992743
2025-06-05T20:25:18,-0.02192877655141222,0.11021833742196543,0.40232864185144024
2025-06-05T20:26:12,-0.016196750237736982,0.10861250262418037,0.40380720251335345
2025-06-05T20:27:06,-0.0098636216797942,0.10768972902765357,0.4051662873646816
2025-06-05T20:28:00,-0.003222124066217488,0.1073499544287955,0.40654696604974155
2025-06-05T20:28:54,0.0033500573650363536,0.10758014672042188,0.40802108217707234
2025-06-05T20:29:48,0.00946341300478968,0.10848674262358392,0.4095820569415001
