NORAD_ID,Tempo (UTC),East (G),North (G),Down (G)
22825U,2025-06-05T18:12:43,-0.040081526562386255,0.1471996472305415,-0.1124729524058515
22825U,2025-06-05T18:13:37,-0.040486107642195,0.13618702006723216,-0.12226483044877252
22825U,2025-06-05T18:14:31,-0.040455631646450545,0.12613799609540827,-0.1297961352043458
22825U,2025-06-05T18:15:25,-0.04000958826574986,0.11731368128741301,-0.13547135017349093
22825U,2025-06-05T18:16:19,-0.03918492364132288,0.10987077109635794,-0.1397201517191331
22825U,2025-06-05T18:17:13,-0.03803048955168815,0.10387519244447957,-0.14295863306980341
22825U,2025-06-05T18:18:07,-0.03659993948626455,0.09932601073637438,-0.14556392548780267
22825U,2025-06-05T18:19:01,-0.034944062946406756,0.09618245438440907,-0.1478652543473262
22825U,2025-06-05T18:19:55,-0.03310364770287948,0.09438662748764397,-0.15015010943535217
22825U,2025-06-05T18:20:49,-0.031103835396879314,0.09387619555111677,-0.15268030694776796
22825U,2025-06-05T18:21:43,-0.02895060502038809,0.0945845647805545,-0.155710369889579
22825U,2025-06-05T18:22:37,-0.026629543387491635,0.09642989576977028,-0.15950051274764152
22825U,2025-06-05T18:23:31,-0.024106530622157694,0.09929757282397297,-0.16431859180532288
22825U,2025-06-05T18:24:25,-0.021329468966172924,0.10302252309722011,-0.17042901329446786
22825U,2025-06-05T18:25:19,-0.018229768100967627,0.10737753379883687,-0.17807065136413067
22825U,2025-06-05T18:26:13,-0.014721961577621718,0.11207154014266621,-0.18742908442506404
22825U,2025-06-05T18:27:07,-0.01069947963287761,0.11675836128148635,-0.1986099725665164
22825U,2025-06-05T18:28:01,-0.006024075377318078,0.12105235917817642,-0.21161982455006212
22825U,2025-06-05T18:28:55,-0.000505487987574732,0.12454346535413742,-0.2263580830571418
22825U,2025-06-05T18:29:49,0.006133368931755703,0.12679931705003397,-0.2426212777571202
22825U,2025-06-05T18:30:43,0.014310669206459806,0.12733385418710433,-0.2601170553367335
22825U,2025-06-05T18:31:37,0.024655320286441254,0.1255026491181924,-0.2784841076978857
22825U,2025-06-05T18:32:31,0.03803199539126755,0.12024885761524437,-0.2973138020023608
22825U,2025-06-05T18:33:25,0.05522307308792227,0.10963064613185854,-0.3161704781428515
22825U,2025-06-05T18:34:19,0.07535239459721266,0.09062880283889421,-0.33460924266739717
22825U,2025-06-05T18:35:13,0.09277044694231672,0.06205584645288304,-0.35219178884772195
22825U,2025-06-05T18:36:07,0.09947072591963396,0.03133860153930976,-0.36850161307621876
22825U,2025-06-05T18:37:01,0.09581693405828173,0.009920338917739396,-0.38315971158294165
22825U,2025-06-05T18:37:55,0.08832500044253308,0.0008318395837439886,-0.3958406668573952
22825U,2025-06-05T18:38:49,0.08107258374303908,0.0010048901993949567,-0.4062875783974108
22825U,2025-06-05T18:39:43,0.07519427406298325,0.007050473543557871,-0.41432325987308444
22825U,2025-06-05T18:40:37,0.07067084449027218,0.01667860877630863,-0.4198550157340659
22825U,2025-06-05T18:41:31,0.06720703714944264,0.028461087218313984,-0.4228712321354247
22825U,2025-06-05T18:42:25,0.0645010412361221,0.04149404501052611,-0.4234296644279618
22825U,2025-06-05T18:43:19,0.06230714228535653,0.05519170316516224,-0.42163910667530313
22825U,2025-06-05T18:44:13,0.06044084187947662,0.06917297121913403,-0.41763749477104817
22825U,2025-06-05T18:45:07,0.058770231996798,0.08319546131591703,-0.41157003433330946
22825U,2025-06-05T18:46:01,0.05720522136745794,0.0971117671532454,-0.4035705937386026
22825U,2025-06-05T18:46:55,0.05568743909249381,0.11083652046953238,-0.393748602110643
22825U,2025-06-05T18:47:49,0.054181489597580706,0.12431970685889057,-0.38218244891699266
22825U,2025-06-05T18:48:43,0.05266775505409671,0.13752481729599847,-0.3689192856866212
22825U,2025-06-05T18:49:37,0.05113677234724875,0.15041156635236877,-0.3539804064212429
22825U,2025-06-05T18:50:31,0.04958504742086842,0.16292324511426334,-0.3373710390673233
22825U,2025-06-05T18:51:25,0.04801201174485899,0.17497887462888642,-0.31909325719643955
22825U,2025-06-05T18:52:19,0.046417738584028236,0.18647038473901864,-0.2991606133765548
22825U,2025-06-05T18:53:13,0.04480106402751618,0.1972650232093636,-0.27761287799410744
22825U,2025-06-05T18:54:07,0.04315789504459209,0.20721296709760736,-0.25452896776548395
22825U,2025-06-05T18:55:01,0.041479686086176186,0.2161595733744373,-0.23003593993690005
22825U,2025-06-05T18:55:55,0.039752255954202,0.22396091708419294,-0.20431204431253272
22825U,2025-06-05T18:56:49,0.03795523095534279,0.23050042466631845,-0.17758243872169138
22825U,2025-06-05T18:57:43,0.03606239933229171,0.2357038117236299,-0.15010729539014625
22825U,2025-06-05T18:58:37,0.034043145804788684,0.23954945482906279,-0.12216346657039356
22825U,2025-06-05T18:59:31,0.031864941406902304,0.2420719107095969,-0.09402229053386882
22825U,2025-06-05T19:00:25,0.029496657299021446,0.2433574832747297,-0.06592714872269434
22825U,2025-06-05T19:01:19,0.02691227582474262,0.24353230287182315,-0.03807435081986815
22825U,2025-06-05T19:02:13,0.024094592098856525,0.242744796233112,-0.01060119144421496
22825U,2025-06-05T19:03:07,0.021038355406582585,0.24114567079855906,0.016417723194075078
22825U,2025-06-05T19:04:01,0.01775258420688341,0.2388687212732133,0.04296505939639722
22825U,2025-06-05T19:04:55,0.01426182274973435,0.23601549674108277,0.06906792782267059
22825U,2025-06-05T19:05:49,0.010606284420382745,0.23264580203639296,0.0947802321415053
22825U,2025-06-05T19:06:43,0.006840917914105608,0.22877468950120453,0.1201633075665429
22825U,2025-06-05T19:07:37,0.0030334789364055374,0.22437534215821348,0.14526770915948317
22825U,2025-06-05T19:08:31,-0.0007382955851617147,0.21938638073160774,0.17011820213901813
22825U,2025-06-05T19:09:25,-0.004390297111655688,0.21372180953022035,0.194702964498614
22825U,2025-06-05T19:10:19,-0.007836272087786521,0.20728202540386767,0.21896707822245864
22825U,2025-06-05T19:11:13,-0.010992393878420296,0.19996486392101862,0.24280981092356346
22825U,2025-06-05T19:12:07,-0.01378176757433967,0.1916762794241327,0.26608506340027066
22825U,2025-06-05T19:13:01,-0.01613832414335481,0.18234069987417592,0.28860459529877597
22825U,2025-06-05T19:13:55,-0.01800950067475501,0.17191121490686276,0.31014403159347953
22825U,2025-06-05T19:14:49,-0.019357167643208294,0.1603795434507217,0.33045195111765163
22825U,2025-06-05T19:15:43,-0.02015646890202922,0.14778532075552095,0.3492623737540038
22825U,2025-06-05T19:16:37,-0.02039254707009626,0.1342238694692287,0.3663106220134374
22825U,2025-06-05T19:17:31,-0.020055439276755124,0.11985153252581689,0.3813518973422307
22825U,2025-06-05T19:18:25,-0.0191336080086755,0.10488810283920283,0.3941811489653602
22825U,2025-06-05T19:19:19,-0.017606483064909632,0.08961718329492079,0.40465213758747215
22825U,2025-06-05T19:20:13,-0.015436000496835352,0.07438798251178812,0.41269320454401354
22825U,2025-06-05T19:21:07,-0.012556845104896536,0.05962734529158334,0.41831727933748003
22825U,2025-06-05T19:22:01,-0.008867216325853085,0.04588151763528512,0.4216241354077089
22825U,2025-06-05T19:22:55,-0.004236420998620295,0.03392660111432214,0.4227937865704927
22825U,2025-06-05T19:23:49,0.0013922162263055194,0.024995732765301138,0.4220710816233411
22825U,2025-06-05T19:24:43,0.007569548370755776,0.02098483891946285,0.41974282545048014
22825U,2025-06-05T19:25:37,0.012564954236377211,0.023629679514962764,0.4161099240981743
22825U,2025-06-05T19:26:31,0.01417531834236221,0.031939179013316076,0.41145790751045136
22825U,2025-06-05T19:27:25,0.012535457250031794,0.04249046556984655,0.40602954672015334
22825U,2025-06-05T19:28:19,0.009428006572157852,0.05309244058745767,0.400003044425175
22825U,2025-06-05T19:29:13,0.0060927566458378445,0.06327585621806416,0.3934784416930746
22825U,2025-06-05T19:30:07,0.003030335096893558,0.07317133166735601,0.3864735814270145
22825U,2025-06-05T19:31:01,0.00039515895613601823,0.0829953888119748,0.3789294492755282
22825U,2025-06-05T19:31:55,-0.0017918978123903158,0.09292770393633573,0.3707232871229958
22825U,2025-06-05T19:32:49,-0.003566223803928136,0.10308762479104895,0.361686841670803
22825U,2025-06-05T19:33:43,-0.004991745272189795,0.11353118747231246,0.351626675394906
22825U,2025-06-05T19:34:37,-0.006148125040520564,0.12425401906733058,0.3403436847022844
20442U,2025-06-05T18:05:31,0.0178716895519616,0.18316661179637111,0.22647367446075314
20442U,2025-06-05T18:06:25,0.015271299314894175,0.17841916727319762,0.24560198081478962
20442U,2025-06-05T18:07:19,0.012628839552929896,0.1729994855376554,0.2648488394071151
20442U,2025-06-05T18:08:13,0.00997813197989495,0.1666811143352768,0.2840832846376462
20442U,2025-06-05T18:09:07,0.007352659219621056,0.15926954277316385,0.30308516610423963
20442U,2025-06-05T18:10:01,0.0047845498443537665,0.15062870998273337,0.3215612351827488
20442U,2025-06-05T18:10:55,0.00230508822277351,0.14070160538187954,0.33917269014882034
20442U,2025-06-05T18:11:49,-5.292597686516447e-05,0.12952080560705043,0.3555705067805872
20442U,2025-06-05T18:12:43,-0.0022507508267240743,0.11720683387956835,0.37043264473400567
20442U,2025-06-05T18:13:37,-0.00423689126513494,0.10395540659430762,0.3834963810402282
20442U,2025-06-05T18:14:31,-0.005936984453983198,0.09001841623646495,0.3945800000323553
20442U,2025-06-05T18:15:25,-0.00723784260564681,0.07568781992148647,0.4035906653693753
20442U,2025-06-05T18:16:19,-0.007959786979830555,0.061298315561574994,0.4105187363192218
20442U,2025-06-05T18:17:13,-0.007807117438464987,0.04728085248886921,0.4154219768630055
20442U,2025-06-05T18:18:07,-0.006296225506752858,0.03434063369893781,0.41840503788921996
20442U,2025-06-05T18:19:01,-0.0027743211680890485,0.023882475731629008,0.41959972113219013
20442U,2025-06-05T18:19:55,0.002956695534167745,0.0184430839223262,0.41914996025803847
20442U,2025-06-05T18:20:49,0.009291232404243772,0.02027796444752536,0.41720287283090235
20442U,2025-06-05T18:21:43,0.013820048640068222,0.02819414518191758,0.41390464739100785
20442U,2025-06-05T18:22:37,0.01605424819401726,0.038959012937369655,0.4093983509730013
20442U,2025-06-05T18:23:31,0.016751626743027048,0.05050106052604671,0.40382047508919067
20442U,2025-06-05T18:24:25,0.016594723241067023,0.062030088807459756,0.39729411535340275
20442U,2025-06-05T18:25:19,0.015986342986232763,0.0733268486920801,0.38991854705625273
20442U,2025-06-05T18:26:13,0.015159358094497838,0.08438704783801301,0.3817568352524574
20442U,2025-06-05T18:27:07,0.014258055097918502,0.09529069737241017,0.3728243158278212
20442U,2025-06-05T18:28:01,0.013375354854376846,0.1061480579811943,0.36308095439689414
20442U,2025-06-05T18:28:55,0.01256825139218776,0.1170687053134477,0.3524298031891541
20442U,2025-06-05T18:29:49,0.01186482837027802,0.12813867452815766,0.3407224297284333
20442U,2025-06-05T18:30:43,0.01126880668389314,0.13940250794131748,0.32777080541817516
20442U,2025-06-05T18:31:37,0.010763948893643422,0.1508501310846976,0.3133641444011261
20442U,2025-06-05T18:32:31,0.010318978792563712,0.16240884761951463,0.2972887683619342
20442U,2025-06-05T18:33:25,0.009892912963913425,0.17394041099082924,0.27934918340104986
20442U,2025-06-05T18:34:19,0.009440383096564762,0.18524282904436054,0.25938896197391836
20442U,2025-06-05T18:35:13,0.008916452973597213,0.19605648764711314,0.2373104559495097
20442U,2025-06-05T18:36:07,0.00828050676827568,0.20607429199801733,0.21309262747086702
20442U,2025-06-05T18:37:01,0.00749894872515803,0.214955675972199,0.1868063001884112
20442U,2025-06-05T18:37:55,0.00654666307500532,0.22234438304697468,0.15862594906695401
20442U,2025-06-05T18:38:49,0.005407392661693494,0.22788979725134714,0.12883687449220474
20442U,2025-06-05T18:39:43,0.004073360811838882,0.23127128244368067,0.09783637286505571
20442U,2025-06-05T18:40:37,0.0025445447406351224,0.23222449957829608,0.06612743294474795
20442U,2025-06-05T18:41:31,0.0008279865620973273,0.2305680655200673,0.034303647412260885
20442U,2025-06-05T18:42:25,-0.0010625999660498467,0.2262282687157373,0.0030245122538222007
20442U,2025-06-05T18:43:19,-0.0031068738200533768,0.219258982519209,-0.027018846975410012
20442U,2025-06-05T18:44:13,-0.005277737303652553,0.20985358617617705,-0.05514622489009551
20442U,2025-06-05T18:45:07,-0.007541392176900159,0.19834582631623704,-0.08073631038486777
20442U,2025-06-05T18:46:01,-0.009858018027298623,0.18519732230941163,-0.10327562234657883
20442U,2025-06-05T18:46:55,-0.012183441151004564,0.1709709261371155,-0.12240265794116739
20442U,2025-06-05T18:47:49,-0.014471947696499425,0.1562912859897617,-0.1379409943338202
20442U,2025-06-05T18:48:43,-0.01668007785758672,0.14179638666674918,-0.14991573684431073
20442U,2025-06-05T18:49:37,-0.018770898425710572,0.1280859984759241,-0.15854968068288047
20442U,2025-06-05T18:50:31,-0.020717985822227843,0.11567423285146683,-0.16423865687779732
20442U,2025-06-05T18:51:25,-0.0225082477012519,0.10495326775350634,-0.1675091912493787
20442U,2025-06-05T18:52:19,-0.024142818502793078,0.09617357471695083,-0.16896496478618087
20442U,2025-06-05T18:53:13,-0.025635577728054915,0.08944289950020669,-0.1692307167112657
20442U,2025-06-05T18:54:07,-0.027009294483972743,0.0847425019667455,-0.16890250107036545
20442U,2025-06-05T18:55:01,-0.028289886826249493,0.08195570485252257,-0.1685113985635476
20442U,2025-06-05T18:55:55,-0.029499669686769984,0.0809015881961462,-0.1685043020343255
20442U,2025-06-05T18:56:49,-0.030650637095586082,0.08136633493900178,-0.16924116557911445
20442U,2025-06-05T18:57:43,-0.03173871770004934,0.08312637560483871,-0.1710043232097069
20442U,2025-06-05T18:58:37,-0.032739558404949166,0.08596058062180892,-0.17401321730663852
20442U,2025-06-05T18:59:31,-0.033605793260973064,0.0896523325066147,-0.178437727573061
20442U,2025-06-05T19:00:25,-0.034265032655211365,0.09398524758799971,-0.18440512769197379
20442U,2025-06-05T19:01:19,-0.03461712649256981,0.09873781803371437,-0.19199914372443289
20442U,2025-06-05T19:02:13,-0.034528260665946504,0.10368155609094667,-0.2012520110695022
20442U,2025-06-05T19:03:07,-0.03381879217446922,0.10858543731070647,-0.2121342009571154
20442U,2025-06-05T19:04:01,-0.032239661963661,0.1132257008338043,-0.22454567136016446
20442U,2025-06-05T19:04:55,-0.029429239301412325,0.11739566660909584,-0.23831233833471907
20442U,2025-06-05T19:05:49,-0.0248367424937554,0.12090191251994722,-0.2531890651746044
20442U,2025-06-05T19:06:43,-0.017592545849141633,0.12351225118415317,-0.26886832184619436
20442U,2025-06-05T19:07:37,-0.006324144992491348,0.1247629252105759,-0.28499231264094854
20442U,2025-06-05T19:08:31,0.010902096255295533,0.12341117263906883,-0.3011663127251725
20442U,2025-06-05T19:09:25,0.03551493272855284,0.11642863470288274,-0.31697202731760654
20442U,2025-06-05T19:10:19,0.06421234244197928,0.09969432596424217,-0.33198129360312256
20442U,2025-06-05T19:11:13,0.08653308207895888,0.07535798338064602,-0.34577149631940557
20442U,2025-06-05T19:12:07,0.09644839173174533,0.054155586967340325,-0.3579440051269546
20442U,2025-06-05T19:13:01,0.09789219587495004,0.042434630110658414,-0.3681456542905354
20442U,2025-06-05T19:13:55,0.09579623928264286,0.03937616303245028,-0.37609127491343064
20442U,2025-06-05T19:14:49,0.09259386291251238,0.04234323587730297,-0.3815834575761082
20442U,2025-06-05T19:15:43,0.089194142745776,0.04917930626420961,-0.3845249690611896
20442U,2025-06-05T19:16:37,0.08590062523356894,0.05840492091275691,-0.38492006729393907
20442U,2025-06-05T19:17:31,0.08280168623396979,0.06902628009340316,-0.38286321764982667
20442U,2025-06-05T19:18:25,0.07991085644087197,0.08037536819505735,-0.3785166886995755
20442U,2025-06-05T19:19:19,0.07721515201652855,0.09201110411981174,-0.3720811824601918
20442U,2025-06-05T19:20:13,0.0746916656215683,0.10365621552038883,-0.36376513969638846
20442U,2025-06-05T19:21:07,0.07231360864083904,0.11515090595725636,-0.35375822887491665
20442U,2025-06-05T19:22:01,0.07005305186852714,0.12641460068888233,-0.3422129592125914
20442U,2025-06-05T19:22:55,0.06788270831696115,0.13741325845342253,-0.32923602624317255
20442U,2025-06-05T19:23:49,0.06577740706296178,0.14813233751931104,-0.3148887596930605
20442U,2025-06-05T19:24:43,0.06371536747413586,0.15855589447917626,-0.2991945855792232
20442U,2025-06-05T19:25:37,0.06167924642960835,0.16865174537254723,-0.2821510041330277
20442U,2025-06-05T19:26:31,0.059656910384857216,0.1783620632050855,-0.2637440186805523
20442U,2025-06-05T19:27:25,0.05764187675881229,0.18759870042751997,-0.24396370825374258
20442U,2025-06-05T19:28:19,0.055633353979717116,0.19624291482753176,-0.22282015823925994
20442U,2025-06-05T19:29:13,0.05363580019249784,0.2041497029723548,-0.2003589157958852
20442U,2025-06-05T19:30:07,0.05165793820074098,0.2111571573610374,-0.17667455850724598
20442U,2025-06-05T19:31:01,0.04971122053532778,0.21710085495612516,-0.15192023121432216
20442U,2025-06-05T19:31:55,0.04780782868114037,0.2218322593855554,-0.12631064117910137
20442U,2025-06-05T19:32:49,0.045958393844035876,0.22523880914525105,-0.10011642433739923
20442U,2025-06-05T19:33:43,0.044169714392171155,0.2272622980423512,-0.0736491116227936
20442U,2025-06-05T19:34:37,0.04244279041859874,0.22791183412824642,-0.047237855492667055
20441U,2025-06-05T18:05:31,-0.017122672127584043,0.13879198188448544,-0.15206427950052426
20441U,2025-06-05T18:06:25,-0.019187025890860365,0.12531664193526734,-0.16003148442134338
20441U,2025-06-05T18:07:19,-0.021104034073021794,0.11323528494394734,-0.16515598051706742
20441U,2025-06-05T18:08:13,-0.02286357358320916,0.10291110812494964,-0.16798570874258928
20441U,2025-06-05T18:09:07,-0.024469627629545326,0.09456371715214992,-0.169133774542583
20441U,2025-06-05T18:10:01,-0.02593828677605122,0.08827202813457168,-0.1692229431457032
20441U,2025-06-05T18:10:55,-0.027293440119496325,0.08399365349215429,-0.16883822038788332
20441U,2025-06-05T18:11:49,-0.028560739129665634,0.08159521422713864,-0.16849400428659048
20441U,2025-06-05T18:12:43,-0.029760765348773793,0.08088616716600038,-0.16861855525321695
20441U,2025-06-05T18:13:37,-0.030902449530762866,0.0816488365330533,-0.1695542915875803
20441U,2025-06-05T18:14:31,-0.03197762169163882,0.08365935620441639,-0.17156887185383893
20441U,2025-06-05T18:15:25,-0.03295713449207732,0.08669752900741316,-0.17487017856617976
20441U,2025-06-05T18:16:19,-0.033788370854416404,0.0905471544739228,-0.17961863169886685
20441U,2025-06-05T18:17:13,-0.03439322033646635,0.09499106462191678,-0.18593249552581315
20441U,2025-06-05T18:18:07,-0.03466485635370762,0.09980614238560544,-0.19388513548002292
20441U,2025-06-05T18:19:01,-0.03446083185847534,0.10476273607248478,-0.20349635780170466
20441U,2025-06-05T18:19:55,-0.033588902001986366,0.1096304245334342,-0.21472196444538963
20441U,2025-06-05T18:20:49,-0.03178003971236724,0.11418848883833989,-0.22744592042623646
20441U,2025-06-05T18:21:43,-0.02863942811270176,0.11823437017682417,-0.241478190562537
20441U,2025-06-05T18:22:37,-0.023560090072271847,0.12157353165675057,-0.25655908956452106
20441U,2025-06-05T18:23:31,-0.015579528771464632,0.12394796101389792,-0.2723689102586997
20441U,2025-06-05T18:24:25,-0.003194218138563941,0.12478948747265814,-0.2885404978243686
20441U,2025-06-05T18:25:19,0.015588344224261844,0.12255959330061693,-0.3046726592511813
20441U,2025-06-05T18:26:13,0.04165418193647031,0.11376816081849578,-0.3203435372422953
20441U,2025-06-05T18:27:07,0.06997573332343142,0.09481010544373097,-0.3351245623453083
20441U,2025-06-05T18:28:01,0.08970054056145732,0.07019267539541689,-0.348596450172484
20441U,2025-06-05T18:28:55,0.09728689614691233,0.0508374294994816,-0.3603683709180849
20441U,2025-06-05T18:29:49,0.09764109511530955,0.04119641242668204,-0.37009991158919814
20441U,2025-06-05T18:30:43,0.0951757173266769,0.03966259961448553,-0.3775233935042756
20441U,2025-06-05T18:31:37,0.09188555667720466,0.04362437465356734,-0.3824624381018886
20441U,2025-06-05T18:32:31,0.08849390840512796,0.051082943865365646,-0.3848422381817445
20441U,2025-06-05T18:33:25,0.08523760268254779,0.06068110074978464,-0.3846881601658884
20441U,2025-06-05T18:34:19,0.0821820459858324,0.07150668612086734,-0.38211179825283415
20441U,2025-06-05T18:35:13,0.07933287967515638,0.08294754057584591,-0.37728660423464666
20441U,2025-06-05T18:36:07,0.0766743289306797,0.09460260464134425,-0.37041770207964547
20441U,2025-06-05T18:37:01,0.07418244561537017,0.10622363393419786,-0.3617116467401526
20441U,2025-06-05T18:37:55,0.07183008881428747,0.11767105805331798,-0.35135140489612726
20441U,2025-06-05T18:38:49,0.06958936195283635,0.12887699022193025,-0.33948002856054615
20441U,2025-06-05T18:39:43,0.06743331636780878,0.13981370459086734,-0.3261941050212253
20441U,2025-06-05T18:40:37,0.06533739313521443,0.15046789623995316,-0.3115459489288522
20441U,2025-06-05T18:41:31,0.06328066268260299,0.16082112387578001,-0.29555226630067377
20441U,2025-06-05T18:42:25,0.06124682549399478,0.17083621858419812,-0.27820682646292333
20441U,2025-06-05T18:43:19,0.059224924348217786,0.18044896499156876,-0.25949523392908713
20441U,2025-06-05T18:44:13,0.05720970971015876,0.18956439429935673,-0.23941064307504267
20441U,2025-06-05T18:45:07,0.05520158441961237,0.19805748590322428,-0.21796967289961572
20441U,2025-06-05T18:46:01,0.05320604878151286,0.2057785691179841,-0.195227598768888
20441U,2025-06-05T18:46:55,0.051232592750845136,0.21256381009263642,-0.17129124449695807
20441U,2025-06-05T18:47:49,0.04929304666371135,0.21825061256738043,-0.14632729996316574
20441U,2025-06-05T18:48:43,0.04739949720306125,0.2226966347168802,-0.12056356984389845
20441U,2025-06-05T18:49:37,0.0455619778159947,0.22579981943141808,-0.09428128232784054
20441U,2025-06-05T18:50:31,0.0437862233457177,0.22751589548134357,-0.06779807493069967
20441U,2025-06-05T18:51:25,0.04207181207479239,0.2278696975554907,-0.04144327110069645
20441U,2025-06-05T18:52:19,0.04041099187767909,0.22695755931939665,-0.015528955745312854
20441U,2025-06-05T18:53:13,0.0387884037143376,0.22493976973949023,0.00967848073084771
20441U,2025-06-05T18:54:07,0.03718179212765743,0.22202415069531317,0.03398163658426358
20441U,2025-06-05T18:55:01,0.035563653527931956,0.21844358590722446,0.057266670878854925
20441U,2025-06-05T18:55:55,0.033903644098853956,0.21443128614192164,0.0795075070260652
20441U,2025-06-05T18:56:49,0.0321714695742657,0.2101974921352135,0.10076008853460783
20441U,2025-06-05T18:57:43,0.030339919497610095,0.20591034872642153,0.12114869272477138
20441U,2025-06-05T18:58:37,0.02838769124919112,0.2016822881509581,0.14084700658789623
20441U,2025-06-05T18:59:31,0.026301671511087272,0.1975620049185196,0.16005645478095842
20441U,2025-06-05T19:00:25,0.024078394260521302,0.19353142728342324,0.17898347963600364
20441U,2025-06-05T19:01:19,0.02172452997931824,0.18950718368983818,0.19781670794694858
20441U,2025-06-05T19:02:13,0.019256265828076987,0.185346484300045,0.21670449917384735
20441U,2025-06-05T19:03:07,0.016697758103535416,0.1808581410286105,0.23573395713170062
20441U,2025-06-05T19:04:01,0.014078850733127054,0.1758193025835988,0.25491322730606336
20441U,2025-06-05T19:04:55,0.011432482800740043,0.16999790771632736,0.2741599731112055
20441U,2025-06-05T19:05:49,0.008792301457208227,0.16317936283752182,0.2932992244176315
20441U,2025-06-05T19:06:43,0.006191043423389078,0.1551942434324772,0.31207302479338217
20441U,2025-06-05T19:07:37,0.0036602053597935415,0.1459425438644995,0.33016234643878617
20441U,2025-06-05T19:08:31,0.0012314040294133665,0.13540983433751203,0.34721902859256076
20441U,2025-06-05T19:09:25,-0.0010603111801146246,0.12367198347946357,0.36290285087613416
20441U,2025-06-05T19:10:19,-0.003170964080975559,0.11088776228057647,0.37691720696576336
20441U,2025-06-05T19:11:13,-0.005039450696444289,0.09728217762161234,0.38903686944605576
20441U,2025-06-05T19:12:07,-0.006575091555271616,0.08312736326944085,0.3991231647859646
20441U,2025-06-05T19:13:01,-0.0076370305527037425,0.06873288018783147,0.40712500833980575
20441U,2025-06-05T19:13:55,-0.007997380207250025,0.05446714193609798,0.4130677086262416
20441U,2025-06-05T19:14:49,-0.007278337286725638,0.040857740293668204,0.4170341365632404
20441U,2025-06-05T19:15:43,-0.004892733489191128,0.028874812934409137,0.4191439458597373
20441U,2025-06-05T19:16:37,-0.00025882770482870754,0.020460247613795318,0.4195357814485403
20441U,2025-06-05T19:17:31,0.006084419031745754,0.018399226419449948,0.41835523435159755
20441U,2025-06-05T19:18:25,0.011764230561223957,0.02352975599393048,0.41574858143714505
20441U,2025-06-05T19:19:19,0.015136830426773521,0.033173620989249766,0.4118600980013712
20441U,2025-06-05T19:20:13,0.016540583130516064,0.04446698231903519,0.40682970082889397
20441U,2025-06-05T19:21:07,0.016773558147843922,0.05605194139622093,0.4007881017673608
20441U,2025-06-05T19:22:01,0.016372506225923962,0.06747969832117803,0.39384820192891445
20441U,2025-06-05T19:22:55,0.015644398883099184,0.07865867057372602,0.3860934313009426
20441U,2025-06-05T19:23:49,0.014772731729357884,0.08963375255995538,0.3775653631371945
20441U,2025-06-05T19:24:43,0.013874505681252286,0.10050361703299014,0.36825365960365486
20441U,2025-06-05T19:25:37,0.013024552209379828,0.11138108343297991,0.35809108757984914
20441U,2025-06-05T19:26:31,0.012265770692089728,0.12236685157907498,0.3469552284517889
20441U,2025-06-05T19:27:25,0.011614459125961287,0.13352905994494624,0.3346770776093314
20441U,2025-06-05T19:28:19,0.011064594898637663,0.14488755275905976,0.3210554874423643
20441U,2025-06-05T19:29:13,0.010592432112872429,0.1564031297581673,0.3058756783197449
20441U,2025-06-05T19:30:07,0.010161636016214485,0.16797194253481904,0.2889298949582487
20441U,2025-06-05T19:31:01,0.009728661190289497,0.17942483572816095,0.2700385671264806
20441U,2025-06-05T19:31:55,0.009247892870775447,0.1905312339870835,0.249070779757148
20441U,2025-06-05T19:32:49,0.00867607334458423,0.2010072046435713,0.22596322230588622
20441U,2025-06-05T19:33:43,0.007975656324546066,0.21052747233150057,0.20073693065692966
20441U,2025-06-05T19:34:37,0.007116922480509568,0.21874127610837854,0.17351104534810707
16609U,2025-06-05T18:05:31,-0.048746430777622675,0.10735307895379673,-0.23121547141000684
16609U,2025-06-05T18:06:25,-0.04686414568296821,0.11097236272805493,-0.24366001684656952
16609U,2025-06-05T18:07:19,-0.04326232715332859,0.11440681887447983,-0.25692392419668336
16609U,2025-06-05T18:08:13,-0.03704551355035581,0.11766749226802621,-0.27071297053346655
16609U,2025-06-05T18:09:07,-0.026720820165136803,0.1206443383220113,-0.28468989371843056
16609U,2025-06-05T18:10:01,-0.010014718432642447,0.12255241454130202,-0.2984903282598408
16609U,2025-06-05T18:10:55,0.015216072628707092,0.1206828585412002,-0.3117393081796687
16609U,2025-06-05T18:11:49,0.04652887895664112,0.11036490629421995,-0.32406686022079545
16609U,2025-06-05T18:12:43,0.0734300716521382,0.09186505873195022,-0.33512241760448735
16609U,2025-06-05T18:13:37,0.08848305675858244,0.07415375382397496,-0.3445885660311301
16609U,2025-06-05T18:14:31,0.09420793888365996,0.06356170449910581,-0.3521945727025521
16609U,2025-06-05T18:15:25,0.09514002540505961,0.06014376757190031,-0.35772929656656083
16609U,2025-06-05T18:16:19,0.09388996545200433,0.061960319660327376,-0.3610519150068824
16609U,2025-06-05T18:17:13,0.09163680765452376,0.06725173217228178,-0.36209809966457196
16609U,2025-06-05T18:18:07,0.08890774060353152,0.07476108169311847,-0.3608793648619783
16609U,2025-06-05T18:19:01,0.08596090280764976,0.0836273061409841,-0.3574744317027781
16609U,2025-06-05T18:19:55,0.08294033951461305,0.0932626217384139,-0.35201326537205485
16609U,2025-06-05T18:20:49,0.07993563907396237,0.10326937148838261,-0.3446562936473217
