Tempo (UTC),East (G),North (G),Down (G)
2025-06-05T20:05:30,-0.06597686322258214,0.20524849877690607,0.0003727755736725989
2025-06-05T20:06:24,-0.06548706219694068,0.19667916558732107,-0.021104918277762393
2025-06-05T20:07:18,-0.06419480383673758,0.18752862721151167,-0.040332812597256504
2025-06-05T20:08:12,-0.06215360994652218,0.17820497561385576,-0.05727058217271642
2025-06-05T20:09:06,-0.05944772407188686,0.1691076921578847,-0.07199995418600151
2025-06-05T20:10:00,-0.05617559108306884,0.16059427153611897,-0.08471466927044034
2025-06-05T20:10:54,-0.05243321623438925,0.1529547892703526,-0.09569629596408095
2025-06-05T20:11:48,-0.04830042911239492,0.14640038488611262,-0.10528224461030318
2025-06-05T20:12:42,-0.04383216349830983,0.14106715838359285,-0.11383514320859099
2025-06-05T20:13:36,-0.039055585269469326,0.13703147689677017,-0.12172220979985358
2025-06-05T20:14:30,-0.03397260946452874,0.13432829609672217,-0.12930920869775298
2025-06-05T20:15:24,-0.028566356366755082,0.13296273366614145,-0.1369673055323243
2025-06-05T20:16:18,-0.022809587191657807,0.1329076545135274,-0.14508501373266725
2025-06-05T20:17:12,-0.016673143871171785,0.1340857790040587,-0.1540740186622111
2025-06-05T20:18:06,-0.01013275090537722,0.13634174481910447,-0.1643586740502678
2025-06-05T20:19:00,-0.003172985858061407,0.13941489574203625,-0.1763444309835898
2025-06-05T20:19:54,0.0042124524128576025,0.14292496392251253,-0.19036860646369888
2025-06-05T20:20:48,0.012025030711351024,0.14637921412643834,-0.20664471787419253
2025-06-05T20:21:42,0.020271451339629994,0.14920174150013507,-0.22521600243402676
2025-06-05T20:22:36,0.028981513527948574,0.150775526658519,-0.24593276915524342
2025-06-05T20:23:30,0.03823688525529124,0.1504776931765548,-0.2684619587642306
2025-06-05T20:24:24,0.04821477804070106,0.14767824851984862,-0.292327832099566
2025-06-05T20:25:18,0.059247734650249524,0.1416572026127624,-0.31697345227446583
2025-06-05T20:26:12,0.07187626658237234,0.13136006558851257,-0.3418268959769821
2025-06-05T20:27:06,0.08673848092324457,0.11484827838353723,-0.366355885438285
2025-06-05T20:28:00,0.10356682441893686,0.08843032744639917,-0.39009962709484114
2025-06-05T20:28:54,0.11735349385399063,0.047636535666759204,-0.4126749472379189
2025-06-05T20:29:48,0.11547393528912556,-0.0017765063268460842,-0.4337621446884682
2025-06-05T20:30:42,0.09589211236051132,-0.03723313636645188,-0.4530813999816692
2025-06-05T20:31:36,0.07384397487721026,-0.04972179793859343,-0.4703715188211632
2025-06-05T20:32:30,0.05743989211773655,-0.047144040830380055,-0.4853795118958405
2025-06-05T20:33:24,0.04663795813864344,-0.036716100812200676,-0.49786381440620014
2025-06-05T20:34:18,0.0397733826271455,-0.022096393516781065,-0.5076082498762048
2025-06-05T20:35:12,0.035471788269917995,-0.005061668910864821,-0.5144401724034068
2025-06-05T20:36:06,0.032796016294543116,0.013427782986283674,-0.5182455007636759
2025-06-05T20:37:00,0.031123807559867118,0.03277843720533023,-0.5189752561116537
2025-06-05T20:37:54,0.03004101744433752,0.05258488590214279,-0.5166415376039502
2025-06-05T20:38:48,0.029272812784065683,0.07255719140976197,-0.5113042129497776
2025-06-05T20:39:42,0.02864015066046273,0.09248715795813922,-0.5030519341531733
2025-06-05T20:40:36,0.028030534582811826,0.1122267249756943,-0.49198203135006613
2025-06-05T20:41:30,0.02737676173815282,0.13166844173885206,-0.47818357508381737
2025-06-05T20:42:24,0.026640614792066315,0.1507253964076754,-0.46172687922713535
