Tempo (UTC),East (G),North (G),Down (G)
2025-06-05T20:05:30,0.06571977287431804,0.20347338260215847,-0.24040915623740775
2025-06-05T20:06:24,0.06797640540815766,0.19497306203344866,-0.25649084360810664
2025-06-05T20:07:18,0.07031596863359263,0.18639860254612825,-0.2708946495913468
2025-06-05T20:08:12,0.07278650435198368,0.17786183482413695,-0.2835432388459733
2025-06-05T20:09:06,0.0754133333080073,0.1694994999457708,-0.2943222684706234
2025-06-05T20:10:00,0.07817730556417181,0.1614886941610784,-0.3030908002263711
2025-06-05T20:10:54,0.08099320252628796,0.15405388143688994,-0.30970122874661665
2025-06-05T20:11:48,0.08369168276131816,0.1474619703785265,-0.31402576929449105
2025-06-05T20:12:42,0.08600849601259045,0.1420025293458021,-0.31598525465312866
2025-06-05T20:13:36,0.08758494705966346,0.13795131440891648,-0.3155749350986327
2025-06-05T20:14:30,0.08798410556718966,0.13551738989521261,-0.3128817263584392
2025-06-05T20:15:24,0.0867282309240521,0.13477785818016774,-0.3080884716884284
2025-06-05T20:16:18,0.08336355894472657,0.13561055361600577,-0.3014634156616401
2025-06-05T20:17:12,0.07755588976294935,0.13764476238479445,-0.2933366880000567
2025-06-05T20:18:06,0.06920843619181441,0.14026072022755146,-0.28406903581767456
2025-06-05T20:19:00,0.05856833382747659,0.14266966660150643,-0.2740200429275963
2025-06-05T20:19:54,0.04626161494456909,0.14408003600093217,-0.2635227943835435
2025-06-05T20:20:48,0.03320232982837714,0.14389948108353012,-0.25286941535337615
2025-06-05T20:21:42,0.02038480742091559,0.14187761629889298,-0.2423080875073748
2025-06-05T20:22:36,0.008649921604423032,0.13811811232088766,-0.23204850769085666
2025-06-05T20:23:30,-0.0014654055722166442,0.13297330154165052,-0.2222706747645457
2025-06-05T20:24:24,-0.009750993751415402,0.12689899711186445,-0.21313203458518146
2025-06-05T20:25:18,-0.01625207261738684,0.12034091203940207,-0.20477006921729762
2025-06-05T20:26:12,-0.021165914508268498,0.11367734191312556,-0.19730028138179184
2025-06-05T20:27:06,-0.024751409785989394,0.10720647751726613,-0.1908118346053924
2025-06-05T20:28:00,-0.027268351333157657,0.10115703966534723,-0.18536386073413902
2025-06-05T20:28:54,-0.028944760421175008,0.09570690762669402,-0.18098442523552946
2025-06-05T20:29:48,-0.02996394233607144,0.09100279773983969,-0.17767197322450387
2025-06-05T20:30:42,-0.030463062035481922,0.08717892923285805,-0.17539690882287012
2025-06-05T20:31:36,-0.0305374532416102,0.08437365561256857,-0.17409991601030853
2025-06-05T20:32:30,-0.03024736835473891,0.082742032181815,-0.17368432732322167
2025-06-05T20:33:24,-0.02962565629855452,0.08246116771872132,-0.17400213803419054
2025-06-05T20:34:18,-0.028685819426889813,0.0837252520194774,-0.17483630834561062
2025-06-05T20:35:12,-0.02743021393537382,0.08672875947696278,-0.17588461701524846
2025-06-05T20:36:06,-0.025858073651824347,0.09163909655185462,-0.1767514772750421
2025-06-05T20:37:00,-0.023972811404330684,0.09856296684315671,-0.17695327053548307
2025-06-05T20:37:54,-0.021787893017386793,0.10751293636270494,-0.1759400621169164
2025-06-05T20:38:48,-0.019330609573931585,0.11838132980829594,-0.17313281466549107
2025-06-05T20:39:42,-0.016643319329430358,0.13092743359551265,-0.16797150821671772
2025-06-05T20:40:36,-0.013782130683469694,0.1447813503111063,-0.15996695528131583
2025-06-05T20:41:30,-0.010813436929737167,0.15946449366826665,-0.14874822990546005
2025-06-05T20:42:24,-0.0078090658628577605,0.17442354078721287,-0.1340986264348571
2025-06-05T20:43:18,-0.004840975984045775,0.18907244469299206,-0.11597551182060706
2025-06-05T20:44:12,-0.0019763766555114296,0.20283628187998054,-0.09451257141549169
2025-06-05T20:45:06,0.0007261012768964627,0.2151912660355355,-0.07000592572180332
2025-06-05T20:46:00,0.0032189236713800785,0.2256968280967933,-0.042887739969715254
2025-06-05T20:46:54,0.005466969826635238,0.23401766637405033,-0.013691925356570059
2025-06-05T20:47:48,0.007448026093089484,0.23993552505467197,0.01698361281419537
2025-06-05T20:48:42,0.009152928538615988,0.24335174930052106,0.048514641072215585
2025-06-05T20:49:36,0.010585726122165354,0.24428223686635142,0.08028583819783362
2025-06-05T20:50:30,0.011763977908170725,0.24284636629720985,0.11172229999827449
2025-06-05T20:51:24,0.012718966024258685,0.2392511129882406,0.14231657881587118
2025-06-05T20:52:18,0.013495306198832897,0.2337711980531859,0.1716506149719365
2025-06-05T20:53:12,0.014149269448929875,0.22672600747304533,0.1994116748762693
2025-06-05T20:54:06,0.014745158511748699,0.21845427186653796,0.2254011216741842
2025-06-05T20:55:00,0.015349326976911463,0.20928804073573987,0.24953479357497568
2025-06-05T20:55:54,0.016021848992710298,0.19952812220097416,0.27183413701287384
2025-06-05T20:56:48,0.01680635956353077,0.18942364640258003,0.29240806591915297
2025-06-05T20:57:42,0.017719084188532287,0.17915854228127148,0.311426670227551
2025-06-05T20:58:36,0.018738462715014982,0.16884738507100797,0.3290891457600328
2025-06-05T20:59:30,0.019796981606421203,0.15854228245329702,0.34558939665656746
2025-06-05T21:00:24,0.020776873257865994,0.14825130222310207,0.36108350360353075
2025-06-05T21:01:18,0.02151110363599407,0.13796769166918496,0.3756628393266488
2025-06-05T21:02:12,0.021791379467983072,0.1277073170540447,0.38933756266928754
2025-06-05T21:03:06,0.02138419611423195,0.11755069083629706,0.40203150286907513
