Tempo (UTC),East (G),North (G),Down (G)
2025-06-05T20:05:30,-0.02678265880999452,0.11199954836989329,0.41362037627018977
2025-06-05T20:06:24,-0.02912313564351951,0.12483298183153738,0.40289416389245564
2025-06-05T20:07:18,-0.03118444272467906,0.13808364368544257,0.3900559997230024
2025-06-05T20:08:12,-0.033085019548172105,0.15143230383138695,0.37495480065459325
2025-06-05T20:09:06,-0.03493105365269117,0.16455620189486597,0.35753988824595073
2025-06-05T20:10:00,-0.03681725036093023,0.1771460714334641,0.3378467602120938
2025-06-05T20:10:54,-0.038825313712713125,0.18891375872090937,0.31598308398505587
2025-06-05T20:11:48,-0.04102017232484692,0.19959459444625782,0.29211841451289833
2025-06-05T20:12:42,-0.043444179775274865,0.20894859655807663,0.2664778680529896
2025-06-05T20:13:36,-0.046110102059184206,0.21676303315836243,0.23933789668109487
2025-06-05T20:14:30,-0.04899439813308638,0.222856962824818,0.2110219067897449
2025-06-05T20:15:24,-0.05203279050459605,0.22708710676182686,0.18189434035236793
2025-06-05T20:16:18,-0.05512014477001776,0.22935421402477713,0.15235303421724558
2025-06-05T20:17:12,-0.0581160983817906,0.22960966071152963,0.12282027341293378
2025-06-05T20:18:06,-0.06085675904885337,0.22786261896677154,0.09373258719878529
2025-06-05T20:19:00,-0.06317137990633656,0.22418801044745212,0.06552835259562467
2025-06-05T20:19:54,-0.06490158326460232,0.21873437301655604,0.03863152133368213
2025-06-05T20:20:48,-0.06591983251750001,0.21172914587063188,0.013430124001756884
2025-06-05T20:21:42,-0.06614372201380735,0.2034776462154367,-0.00975004249489985
2025-06-05T20:22:36,-0.06554335007016565,0.19435213817986313,-0.030673444397831227
2025-06-05T20:23:30,-0.06414041460256986,0.18476935450810594,-0.049218974775577684
2025-06-05T20:24:24,-0.061999386317091114,0.17515825533784674,-0.06539373853930415
2025-06-05T20:25:18,-0.0592127375320107,0.1659235156458347,-0.07933145258900845
2025-06-05T20:26:12,-0.05588333074200198,0.15741265708460342,-0.09127431300999715
2025-06-05T20:27:06,-0.052107438540653576,0.14989459308817407,-0.1015422145715752
2025-06-05T20:28:00,-0.04796142698566466,0.14355425468651267,-0.11049751529101025
2025-06-05T20:28:54,-0.04349405646930359,0.13850272964569907,-0.11851523525941127
2025-06-05T20:29:48,-0.038724962273141296,0.13479681280940767,-0.1259666207553644
2025-06-05T20:30:42,-0.03364854688258907,0.13245822213409747,-0.1332187476041404
2025-06-05T20:31:36,-0.028241559916797457,0.13148264984389052,-0.14064605472203176
2025-06-05T20:32:30,-0.02247222045791895,0.1318326788127487,-0.14864399462062516
2025-06-05T20:33:24,-0.016308827578420303,0.13341521402276332,-0.1576328000832991
2025-06-05T20:34:18,-0.009726228231928088,0.13605103028740423,-0.16804193902344855
2025-06-05T20:35:12,-0.002709005269274494,0.1394485262803399,-0.18027259072755364
2025-06-05T20:36:06,0.004749442781072972,0.14319372630803628,-0.1946441202841542
2025-06-05T20:37:00,0.012652814049029775,0.14676347121987185,-0.21133782119168465
2025-06-05T20:37:54,0.021014195587828032,0.14955982504422788,-0.23035422496974806
2025-06-05T20:38:48,0.02987708270088896,0.15095330405562124,-0.2514976344117663
2025-06-05T20:39:42,0.03934876076729666,0.1503124392419085,-0.2743939529660978
2025-06-05T20:40:36,0.049650378642743936,0.1469863175387443,-0.29853800004589975
2025-06-05T20:41:30,0.06118267856243915,0.14018744506936257,-0.3233578704735146
2025-06-05T20:42:24,0.0745664653999104,0.12867729473454673,-0.3482795807916794
2025-06-05T20:43:18,0.0904092806531548,0.11009517247405062,-0.3727766314938775
2025-06-05T20:44:12,0.10772800360968397,0.08014483806900839,-0.3963954102760644
2025-06-05T20:45:06,0.11913849429619054,0.035430698366042755,-0.41875599368725375
2025-06-05T20:46:00,0.11200299668064838,-0.01256954109104708,-0.43953561712806466
2025-06-05T20:46:54,0.09067523346185372,-0.041477218020540114,-0.4584462486935009
2025-06-05T20:47:48,0.0702560296178483,-0.04889583913305325,-0.47521728398240287
2025-06-05T20:48:42,0.05577785649481017,-0.04362950638024276,-0.48959016586630116
2025-06-05T20:49:36,0.04636627363674114,-0.03177511397983802,-0.501325816124705
2025-06-05T20:50:30,0.040406314729727055,-0.01632300966856244,-0.5102205524362038
2025-06-05T20:51:24,0.036671603685532086,0.0012312102824999433,-0.5161234027400398
2025-06-05T20:52:18,0.034334852189008384,0.020043523711321228,-0.5189479497964318
2025-06-05T20:53:12,0.03284583031944987,0.039574898609723234,-0.5186743836383468
2025-06-05T20:54:06,0.03183833880445275,0.05945264371910292,-0.5153409644034808
