Tempo (UTC),East (G),North (G),Down (G)
2025-06-05T20:05:30,-0.03315059071287881,0.2154401901994316,-0.06612358337224485
2025-06-05T20:06:24,-0.03168270066634419,0.22685794032312762,-0.036510831660965554
2025-06-05T20:07:18,-0.030159754669482317,0.23571443056658944,-0.00433840748672637
2025-06-05T20:08:12,-0.028643277348886304,0.24168377450317768,0.0296329155130482
2025-06-05T20:09:06,-0.027187098687038804,0.24462665977265324,0.06459038068451108
2025-06-05T20:10:00,-0.02583909106275087,0.2445819888831548,0.09973903369578857
2025-06-05T20:10:54,-0.02464297523929874,0.24173871573509326,0.1343609223384418
2025-06-05T20:11:48,-0.02363911711201515,0.23639476559340172,0.16785679514830354
2025-06-05T20:12:42,-0.022863728547582687,0.22891110781523163,0.19976748351365403
2025-06-05T20:13:36,-0.022346407596768706,0.21966837908851877,0.22977607107810624
2025-06-05T20:14:30,-0.022106374335267503,0.20903145302972598,0.2576948167222719
2025-06-05T20:15:24,-0.022148027753010092,0.19732480352032747,0.2834421950489876
2025-06-05T20:16:18,-0.022456587207113958,0.1848191647827008,0.30701545423873566
2025-06-05T20:17:12,-0.02299463865859621,0.1717283222929256,0.3284632363264938
2025-06-05T20:18:06,-0.023700407076022605,0.1582139609765962,0.3478616341962341
2025-06-05T20:19:00,-0.0244884887525044,0.14439612130992147,0.36529598276778685
2025-06-05T20:19:54,-0.025253508952454096,0.13036663660503206,0.3808497893707385
2025-06-05T20:20:48,-0.025876604080995243,0.11620276438427093,0.3946013021052174
2025-06-05T20:21:42,-0.026233656618637417,0.10197824120458293,0.4066270116616648
2025-06-05T20:22:36,-0.026202715578140835,0.0877697612547694,0.41700978755264145
2025-06-05T20:23:30,-0.02566570002931304,0.07365951088794857,0.42584765685949855
2025-06-05T20:24:24,-0.024495330976103454,0.05974133790476176,0.4332581139023301
2025-06-05T20:25:18,-0.022510256940069577,0.04615704427457593,0.4393730993135624
2025-06-05T20:26:12,-0.019372789072138172,0.03324616118227911,0.4443219151583012
2025-06-05T20:27:06,-0.014468012248508254,0.02204035992572586,0.44820318315742
2025-06-05T20:28:00,-0.007327828223346698,0.015275689660219421,0.45105151808267563
2025-06-05T20:28:54,0.0004249995852083499,0.016700782673072713,0.4528082890673831
2025-06-05T20:29:48,0.005602840499217056,0.02609187489123515,0.45330704585191106
2025-06-05T20:30:42,0.007710381470278078,0.03977185129529731,0.452281913851587
2025-06-05T20:31:36,0.00799480705871522,0.05531348974452036,0.4494017124223388
2025-06-05T20:32:30,0.007415541214766708,0.07172866305611185,0.44432521054829366
2025-06-05T20:33:24,0.006469055618687632,0.08850610205373242,0.43676614754678833
2025-06-05T20:34:18,0.005410478109586213,0.10522315335980234,0.4265527887078791
2025-06-05T20:35:12,0.004392406849736877,0.12146833460639676,0.4136673535470282
2025-06-05T20:36:06,0.003527853872900792,0.13686357726324389,0.398255648279402
2025-06-05T20:37:00,0.0029142689435164835,0.15110884040500802,0.3806051052642345
2025-06-05T20:37:54,0.002638300202504841,0.16401829068868387,0.3610976302505803
2025-06-05T20:38:48,0.0027714983063155023,0.17553502079194622,0.3401495693100053
2025-06-05T20:39:42,0.003363189212091682,0.18572185324230622,0.3181530049494542
2025-06-05T20:40:36,0.004434582021347703,0.1947332622130488,0.2954302240320286
2025-06-05T20:41:30,0.005976408911089546,0.20277763094342668,0.2722077978156916
2025-06-05T20:42:24,0.007950752479413502,0.21007955259199018,0.2486104311481735
2025-06-05T20:43:18,0.010296381021401489,0.21684924521984175,0.22466978692395848
2025-06-05T20:44:12,0.012936115702366436,0.22326188773425595,0.20034132381738573
2025-06-05T20:45:06,0.015784587452675962,0.22944565029506767,0.17552302692072075
2025-06-05T20:46:00,0.018755104466219114,0.2354748870868978,0.15007281548099108
2025-06-05T20:46:54,0.021764994947214532,0.2413649899957398,0.12382475734226872
2025-06-05T20:47:48,0.024739420837865497,0.2470673490052216,0.09660642192001666
2025-06-05T20:48:42,0.027614047486564656,0.25246555488389383,0.06825984781888485
2025-06-05T20:49:36,0.030337009611100228,0.2573760281122727,0.03866675171500554
2025-06-05T20:50:30,0.03287039430734927,0.26155665208122464,0.007775699425736766
2025-06-05T20:51:24,0.03519113242232059,0.26472547331819274,-0.024373635591971022
2025-06-05T20:52:18,0.037290941920563106,0.2665886674978091,-0.05763507448480617
2025-06-05T20:53:12,0.039174936950783404,0.2668738653669712,-0.09175431941270178
2025-06-05T20:54:06,0.040858731823770485,0.2653627773531641,-0.1263831852871916
2025-06-05T20:55:00,0.04236424367863176,0.2619166538043525,-0.1611079959199489
2025-06-05T20:55:54,0.043714771475844086,0.25648960119215464,-0.1954870938286657
2025-06-05T20:56:48,0.04493013791650386,0.24912759575608545,-0.22909047162419593
2025-06-05T20:57:42,0.04602262575476362,0.23995422603740352,-0.2615345015157315
2025-06-05T20:58:36,0.04699412919765096,0.22914676610090343,-0.29250639882576973
2025-06-05T20:59:30,0.04783449002799601,0.21690749914527035,-0.3217756481723504
2025-06-05T21:00:24,0.04852058917774244,0.20343517237327874,-0.3491922230714873
2025-06-05T21:01:18,0.04901545744162878,0.18890069807852888,-0.3746732646994849
2025-06-05T21:02:12,0.04926705627916584,0.17342952026351352,-0.39818103702378477
2025-06-05T21:03:06,0.04920623697205041,0.15709297629186,-0.4196949714083035
2025-06-05T21:04:00,0.04874432900652212,0.13990964181110316,-0.4391811813363752
2025-06-05T21:04:54,0.047770844160274405,0.1218578123932988,-0.45656313410834565
2025-06-05T21:05:48,0.046151849351015774,0.10289942206219689,-0.4716981107700049
2025-06-05T21:06:42,0.043729001487063636,0.08301433212301944,-0.48436477037792275
2025-06-05T21:07:36,0.04031811622125739,0.06224195909003604,-0.4942668662959019
2025-06-05T21:08:30,0.035704446547369796,0.04072552408310344,-0.5010562463039975
2025-06-05T21:09:24,0.029629520667663885,0.018754411375290853,-0.5043745914884115
2025-06-05T21:10:18,0.021761177542609422,-0.0031952848008128423,-0.5039086162988232
2025-06-05T21:11:12,0.011634047334901598,-0.02440861245978778,-0.4994490757460106
2025-06-05T21:12:06,-0.0014559328831689527,-0.04382258193617847,-0.49094154527216594
2025-06-05T21:13:00,-0.018604089111918996,-0.05973893069905521,-0.4785177478912697
2025-06-05T21:13:54,-0.041354845460634906,-0.06907896507926752,-0.4625003672796198
2025-06-05T21:14:48,-0.07076822299939976,-0.06585688645412324,-0.44338073146000595
2025-06-05T21:15:42,-0.10263339417241567,-0.040969336506648094,-0.4217754650909767
2025-06-05T21:16:36,-0.12157136232775917,0.006096946467375127,-0.3983729558780897
2025-06-05T21:17:30,-0.11833246313145224,0.054284648266291965,-0.3738816761499584
2025-06-05T21:18:24,-0.1039709201521521,0.08753122451528784,-0.3489897496100836
