Tempo (UTC),East (G),North (G),Down (G)
2025-06-05T20:05:30,0.07104100575409765,0.03239951879495646,-0.5099932253744982
2025-06-05T20:06:24,0.06548316152107268,0.00693643050087331,-0.5145161833710458
2025-06-05T20:07:18,0.056857692337749954,-0.019294936870716203,-0.514755848274888
2025-06-05T20:08:12,0.04364923812855248,-0.0453394611736176,-0.5104318328032268
2025-06-05T20:09:06,0.023314967938326943,-0.06928623001791973,-0.501490189346772
2025-06-05T20:10:00,-0.007984074859070841,-0.08664781024267634,-0.48813008631163807
2025-06-05T20:10:54,-0.052637779360723676,-0.08711265804742008,-0.4707924335404935
2025-06-05T20:11:48,-0.1000014587438022,-0.058040375983545944,-0.4501165932074183
2025-06-05T20:12:42,-0.12722291568135563,-0.008727583093155638,-0.4268779780012175
2025-06-05T20:13:36,-0.13217014103732874,0.03575850121829955,-0.4019209170381536
2025-06-05T20:14:30,-0.12700794914983632,0.06697743479166292,-0.37609804102030064
2025-06-05T20:15:24,-0.11891838689922367,0.08725906395529033,-0.3502219034413474
2025-06-05T20:16:18,-0.11036343047519703,0.0998101308205674,-0.32502951540581854
2025-06-05T20:17:12,-0.10203236001686716,0.10687467743975083,-0.3011579268977104
2025-06-05T20:18:06,-0.09406633892445171,0.10996626347384851,-0.2791291433530081
2025-06-05T20:19:00,-0.086451857998328,0.11017931897987036,-0.2593440887344997
2025-06-05T20:19:54,-0.07914498413092022,0.10836732332790333,-0.24208598687476576
2025-06-05T20:20:48,-0.07211203541707942,0.10523478134309558,-0.2275321293816763
2025-06-05T20:21:42,-0.06534219563643541,0.10139003740466317,-0.21576980271211707
2025-06-05T20:22:36,-0.0588486015259023,0.09738450094272182,-0.20680892133670536
2025-06-05T20:23:30,-0.05266327625601667,0.09374730385636092,-0.20058295316556204
2025-06-05T20:24:24,-0.04682846791502763,0.09101314611193062,-0.1969325467405331
2025-06-05T20:25:18,-0.041386498852629815,0.08973497490021166,-0.19557265929237752
2025-06-05T20:26:12,-0.03637018759399646,0.09047263406681749,-0.19605187583620295
