Tempo (UTC),East (G),North (G),Down (G)
2025-06-05T20:05:30,0.001440273507471395,0.23295607091432,-0.09062721244006884
2025-06-05T20:06:24,-0.0022843535410813046,0.21681834514137824,-0.11871654586607068
2025-06-05T20:07:18,-0.006446670486813792,0.19922140536127897,-0.14236673838593894
2025-06-05T20:08:12,-0.010994519223530612,0.18103470692369447,-0.16134948294019735
2025-06-05T20:09:06,-0.015851049358020224,0.16314087290550883,-0.1757309588310492
2025-06-05T20:10:00,-0.020919227355184627,0.1463582838163709,-0.18586389801097156
2025-06-05T20:10:54,-0.026089659912781584,0.13136939475160928,-0.19234749400518406
2025-06-05T20:11:48,-0.03125059638476086,0.11866622371229604,-0.19595916449962017
2025-06-05T20:12:42,-0.03629825097966658,0.10852235827153289,-0.19756818202966034
2025-06-05T20:13:36,-0.041145311982026235,0.10099594345614231,-0.19804559110699085
2025-06-05T20:14:30,-0.04572580614907231,0.095961494242794,-0.1981859682318252
2025-06-05T20:15:24,-0.049995305616875034,0.09316188691202763,-0.19865367447216192
2025-06-05T20:16:18,-0.05392656795389407,0.09226759391752762,-0.19995984422563065
2025-06-05T20:17:12,-0.05750173741914257,0.09292963838450288,-0.20246826923757363
2025-06-05T20:18:06,-0.06070284562674952,0.09481616718577142,-0.20642109976580136
2025-06-05T20:19:00,-0.06350226967735109,0.09762889819866094,-0.211971223538482
2025-06-05T20:19:54,-0.06585393925330776,0.10110287156956863,-0.2192085444172237
2025-06-05T20:20:48,-0.06768448363964698,0.10499855908978793,-0.22817183353308132
2025-06-05T20:21:42,-0.06888122942795774,0.10909775713495751,-0.23884457105893178
2025-06-05T20:22:36,-0.06927072233839929,0.11321340397133048,-0.251139685615201
2025-06-05T20:23:30,-0.06857597659844614,0.11721935121324865,-0.2648820345431663
2025-06-05T20:24:24,-0.06632930717835214,0.1210998162683663,-0.2797977005755505
2025-06-05T20:25:18,-0.06169182252498105,0.1250049048713865,-0.2955160889246715
2025-06-05T20:26:12,-0.053077534852227895,0.12924710377567628,-0.31158602938948055
2025-06-05T20:27:06,-0.03744363400728718,0.1339466291943407,-0.3275027147970118
2025-06-05T20:28:00,-0.009755003656433978,0.13727652009323232,-0.34273995098824894
2025-06-05T20:28:54,0.032424753783027435,0.13165047992050113,-0.3567823349479384
2025-06-05T20:29:48,0.07454959304011467,0.11049495855349024,-0.3691538969381854
2025-06-05T20:30:42,0.09825191433735408,0.08683829117001457,-0.379442026025758
2025-06-05T20:31:36,0.10677802058191199,0.07325728517346833,-0.38731683541980205
2025-06-05T20:32:30,0.10836079456733205,0.06954550593615888,-0.3925459781712954
2025-06-05T20:33:24,0.10705736045906548,0.07234859879062241,-0.3950037455481449
