Tempo (UTC),East (G),North (G),Down (G)
2025-06-05T20:05:30,-0.012248674914323842,0.14863241454655496,-0.10637524785948801
2025-06-05T20:06:24,-0.012531521651033228,0.14342741466399567,-0.11741317390915845
2025-06-05T20:07:18,-0.012752231652132417,0.13875505059213503,-0.12783607800705055
2025-06-05T20:08:12,-0.012915697930434388,0.1346284395813587,-0.1377729674641627
2025-06-05T20:09:06,-0.013030835948213877,0.13102919156728104,-0.1473192384086151
2025-06-05T20:10:00,-0.013120080837901171,0.12791981876865327,-0.1565247007601548
2025-06-05T20:10:54,-0.013231561017680691,0.1252578863544987,-0.16538942923692831
2025-06-05T20:11:48,-0.01345213568686561,0.12300839647937485,-0.17386904233167608
2025-06-05T20:12:42,-0.013918564976808554,0.12115032080141833,-0.181889518886106
2025-06-05T20:13:36,-0.014823158781468093,0.11967346612541437,-0.18936977218498904
2025-06-05T20:14:30,-0.0164094253775767,0.11856347976217893,-0.19624830296727433
2025-06-05T20:15:24,-0.018952850929993183,0.11777618999196156,-0.2025088822468407
2025-06-05T20:16:18,-0.022722840889058873,0.11720766792378631,-0.20819987333260334
2025-06-05T20:17:12,-0.0279255761776374,0.11667242199710566,-0.21344274477921338
2025-06-05T20:18:06,-0.03463559773826855,0.11590606717766912,-0.21842742031344628
2025-06-05T20:19:00,-0.04273539679995902,0.11460554772184416,-0.22339484177636712
2025-06-05T20:19:54,-0.05189056168429179,0.11250535084847244,-0.22860974440448045
2025-06-05T20:20:48,-0.06158218966866758,0.10946598841177195,-0.23432844861630875
2025-06-05T20:21:42,-0.07119395656477995,0.10553683222945374,-0.24076702797274827
2025-06-05T20:22:36,-0.080122184927525,0.10096472054579807,-0.24807450731329614
2025-06-05T20:23:30,-0.08786697189005067,0.09614866364904076,-0.25631415537021995
2025-06-05T20:24:24,-0.09407876281567361,0.09156639704407393,-0.2654540492391334
2025-06-05T20:25:18,-0.09856130254115364,0.08770302849077677,-0.2753664574889334
2025-06-05T20:26:12,-0.10124830469918038,0.08499952901175126,-0.2858345385824658
2025-06-05T20:27:06,-0.10217213641571679,0.08382392577241647,-0.2965644092515145
2025-06-05T20:28:00,-0.10143551041106118,0.08445979252313174,-0.3072006118135363
2025-06-05T20:28:54,-0.09918967614756732,0.08710511456942897,-0.3173431548295378
2025-06-05T20:29:48,-0.09561831544670374,0.09187629086791908,-0.32656447725940907
2025-06-05T20:30:42,-0.0909250866270211,0.09881409034624879,-0.3344249214611955
2025-06-05T20:31:36,-0.08532318865902135,0.10788969768438225,-0.340485735525572
2025-06-05T20:32:30,-0.07902627312252568,0.11900960958791922,-0.34431936949589903
2025-06-05T20:33:24,-0.0722408341922274,0.13201854413115385,-0.34551781991340097
2025-06-05T20:34:18,-0.06516056766058265,0.14670013003589708,-0.34370072840484545
2025-06-05T20:35:12,-0.05796308671046328,0.1627761006816494,-0.3385254312305678
2025-06-05T20:36:06,-0.05080895669716656,0.17990584292453388,-0.32970081912477134
2025-06-05T20:37:00,-0.043842486005802296,0.197689010010971,-0.3170055919818281
2025-06-05T20:37:54,-0.03719330967021031,0.21567402422605633,-0.3003095525241148
2025-06-05T20:38:48,-0.030977685961973044,0.23337438730598456,-0.2795945883825752
2025-06-05T20:39:42,-0.025298644157336094,0.2502928726177845,-0.2549706929978594
2025-06-05T20:40:36,-0.020244608478726864,0.2659513746258915,-0.2266823726730841
2025-06-05T20:41:30,-0.015886724978544826,0.27992217095403915,-0.19510227372472197
2025-06-05T20:42:24,-0.01227564632078899,0.2918553313740533,-0.16071151359690927
2025-06-05T20:43:18,-0.009438821227495803,0.30149741792491697,-0.12406925144164183
2025-06-05T20:44:12,-0.007379302426906319,0.3086984245269916,-0.08577654736184395
2025-06-05T20:45:06,-0.0060767383891518634,0.31340659326563297,-0.046440748796276736
2025-06-05T20:46:00,-0.005490649494846385,0.31565350873413234,-0.006646150625414598
2025-06-05T20:46:54,-0.005565466369409054,0.31553388642430735,0.0330653087968774
2025-06-05T20:47:48,-0.0062362977042252484,0.3131851779945857,0.07220238069828434
2025-06-05T20:48:42,-0.00743413609565991,0.30877139780559926,0.11032373615166127
2025-06-05T20:49:36,-0.009089278204640998,0.30247375975289165,0.14703195698801358
2025-06-05T20:50:30,-0.01113212604824852,0.29448842359801064,0.1819668781564727
2025-06-05T20:51:24,-0.013491170250622323,0.2850295668489945,0.21480229244732668
2025-06-05T20:52:18,-0.01608869627348961,0.2743346424046321,0.2452484622150185
2025-06-05T20:53:12,-0.0188354317172543,0.26266829115350604,0.273060844196113
2025-06-05T20:54:06,-0.021625796465328848,0.2503219076911779,0.29805344564036346
2025-06-05T20:55:00,-0.024335490094603625,0.23760707050742952,0.3201137004040844
2025-06-05T20:55:54,-0.026822781699282646,0.22484263210295075,0.33921494083535075
2025-06-05T20:56:48,-0.028934082388393883,0.2123369019684886,0.3554225825290615
2025-06-05T20:57:42,-0.030513322693672757,0.20036773778441647,0.36889107897967366
2025-06-05T20:58:36,-0.0314135814696906,0.18916417483188086,0.3798504724818674
2025-06-05T20:59:30,-0.031508653214370234,0.1788931752343177,0.3885837129241525
2025-06-05T21:00:24,-0.03070216459792196,0.16965399117300026,0.39539836793734934
2025-06-05T21:01:18,-0.028932458019045218,0.16148064489436267,0.4005979596209296
2025-06-05T21:02:12,-0.02617373995955048,0.1543506421207258,0.4044591846198574
2025-06-05T21:03:06,-0.022435259190407824,0.14819645305046963,0.4072190039766483
2025-06-05T21:04:00,-0.017763091338614753,0.14291646562929003,0.4090735495708879
2025-06-05T21:04:54,-0.012248402789641505,0.13838494038740004,0.4101864202840619
2025-06-05T21:05:48,-0.00604264410049087,0.134464714008528,0.41070082572460664
2025-06-05T21:06:42,0.0006270690421348573,0.1310286391693257,0.41074856178979136
2025-06-05T21:07:36,0.007455964821656426,0.12799169550148956,0.4104500138156903
2025-06-05T21:08:30,0.014085720215384805,0.12534517688211524,0.4099030480064435
2025-06-05T21:09:24,0.02015469730441926,0.12317527759027883,0.40916351320336986
2025-06-05T21:10:18,0.025357314412622733,0.12165132732856113,0.408224245314957
2025-06-05T21:11:12,0.029488898305741553,0.120984200152868,0.4070011835013395
2025-06-05T21:12:06,0.0324616992643175,0.12137073060078207,0.4053336037401227
2025-06-05T21:13:00,0.03429338863935719,0.12294422751449956,0.4030010109774066
2025-06-05T21:13:54,0.03507906984048861,0.12574497315459332,0.39975356200566003
2025-06-05T21:14:48,0.0349587171778801,0.12971510442749495,0.3953482133918834
2025-06-05T21:15:42,0.03408828552635019,0.13471452854999633,0.38958092886553514
2025-06-05T21:16:36,0.03261871897638006,0.14054977940755997,0.38230693452449604
2025-06-05T21:17:30,0.030684149249093545,0.14700588424816144,0.37344546414886326
2025-06-05T21:18:24,0.02839852959815432,0.15387228731908018,0.36297088714169273
2025-06-05T21:19:18,0.0258584826915716,0.1609572774826527,0.3508964328428591
2025-06-05T21:20:12,0.023149264907464582,0.16809008317584165,0.3372583437657971
2025-06-05T21:21:06,0.0203506289798436,0.17511419499638547,0.322106789926777
2025-06-05T21:22:00,0.017540050058596716,0.1818780317282165,0.30550609387043315
2025-06-05T21:22:54,0.014792075836625293,0.18822901106992662,0.2875424228894232
2025-06-05T21:23:48,0.012174078317835808,0.1940146975229915,0.26833388122883717
2025-06-05T21:24:42,0.009739968577589608,0.1990911275770679,0.2480370556417143
2025-06-05T21:25:36,0.007524124247256198,0.2033351636253908,0.22684568943724806
2025-06-05T21:26:30,0.005537714257651288,0.20665604634141158,0.20498044826047082
2025-06-05T21:27:24,0.0037688667577207777,0.20900171997479194,0.18267228198826052
2025-06-05T21:28:18,0.002186987263332788,0.2103576590580587,0.1601442891943878
2025-06-05T21:29:12,0.0007503605774044526,0.2107388480013429,0.13759741510746154
2025-06-05T21:30:06,-0.0005846976640737046,0.2101780724431051,0.11520374228916555
2025-06-05T21:31:00,-0.0018552166911641385,0.20871485464084052,0.09310829377474393
2025-06-05T21:31:54,-0.003085319156774838,0.20638887049737173,0.07143729004782744
2025-06-05T21:32:48,-0.004283497356085254,0.20323983578335963,0.050308756016758126
