Tempo (UTC),East (G),North (G),Down (G)
2025-06-05T20:05:30,-0.029007168021721187,0.08406755501638369,-0.16600555801377986
2025-06-05T20:06:24,-0.029347990265390974,0.08368652629003183,-0.16395450815851725
2025-06-05T20:07:18,-0.030020331083273125,0.08471909940011929,-0.16239814963134935
2025-06-05T20:08:12,-0.030924116845274338,0.08726055607457539,-0.16097805959826583
2025-06-05T20:09:06,-0.031952254074232925,0.09136674412486645,-0.1593277540298245
2025-06-05T20:10:00,-0.03299778457941533,0.09705454733719485,-0.1570705912665395
2025-06-05T20:10:54,-0.0339619935115449,0.10429596794318877,-0.15381771124951224
2025-06-05T20:11:48,-0.03476190990695798,0.11300678672321078,-0.14917064472785788
2025-06-05T20:12:42,-0.03533584954503414,0.12303298576461467,-0.14273222769350669
2025-06-05T20:13:36,-0.03564613764118542,0.1341395516377008,-0.1341272197293635
2025-06-05T20:14:30,-0.03567879027253568,0.1460064612920177,-0.12303116725622266
2025-06-05T20:15:24,-0.03544056869553737,0.1582354895184517,-0.10920336926144987
2025-06-05T20:16:18,-0.0349542991670722,0.17036924643362897,-0.09251803834920744
2025-06-05T20:17:12,-0.034253571305763286,0.1819211292902095,-0.07298739088322712
2025-06-05T20:18:06,-0.033377862962403027,0.1924123536675441,-0.05077155068890853
2025-06-05T20:19:00,-0.032368837337856886,0.201410545066025,-0.02617251812739297
2025-06-05T20:19:54,-0.03126812340123822,0.2085639191211784,0.0003875551261546079
2025-06-05T20:20:48,-0.030116450801991507,0.2136259249684397,0.028400661626031116
2025-06-05T20:21:42,-0.02895367805035242,0.21646711176931718,0.05731456075981224
2025-06-05T20:22:36,-0.0278190963281499,0.2170734042145115,0.08657555634403712
2025-06-05T20:23:30,-0.02675142205651869,0.21553234912006713,0.11566661953054812
2025-06-05T20:24:24,-0.025788068381889694,0.21201070301460462,0.14413647984204225
2025-06-05T20:25:18,-0.02496353657061785,0.20672765052230602,0.17161735869991337
2025-06-05T20:26:12,-0.024307016368095898,0.19992791648084257,0.19783115641090143
2025-06-05T20:27:06,-0.02383947348381774,0.19185824238441082,0.22258566280003322
2025-06-05T20:28:00,-0.023570609743404327,0.18274947268383418,0.24576346670190943
